# dt: 0.01
# description: 2D optical tweezer with anharmonic correction and rotation
particle_id,frame,x,y
0,487,-0.225891,-0.313865
0,488,-0.282812,-0.380859
0,489,-0.168186,-0.449333
0,490,-0.323959,-0.399209
0,491,-0.255540,-0.524322
0,492,-0.226011,-0.477306
0,493,-0.211832,-0.332041
0,494,-0.329111,-0.340301
0,495,-0.389663,-0.354766
0,496,-0.249627,-0.245608
0,497,-0.120020,-0.081389
0,498,-0.102057,-0.040476
0,499,0.004831,-0.056175
0,500,-0.018099,0.060645
0,501,-0.010103,-0.039993
0,502,-0.077871,0.027610
0,503,-0.030413,0.051338
0,504,-0.002811,0.048675
0,505,0.057719,0.075853
0,506,-0.082292,0.217512
0,507,-0.091387,0.049596
0,508,-0.213045,-0.051043
0,509,-0.189438,-0.055074
0,510,-0.208063,-0.045935
0,511,-0.201071,0.004038
0,512,-0.137682,0.075723
0,513,-0.353499,0.099214
0,514,-0.573226,0.076305
0,515,-0.555057,0.112926
0,516,-0.417854,0.201459
0,517,-0.451328,0.233874
0,518,-0.507076,0.219679
0,519,-0.380407,0.166368
0,520,-0.323466,0.252043
0,521,-0.406427,0.366573
0,522,-0.312906,0.334983
0,523,-0.414699,0.251900
0,524,-0.391245,0.312989
0,525,-0.509276,0.335267
0,526,-0.658178,0.337262
0,527,-0.575040,0.560774
0,528,-0.742414,0.750222
0,529,-0.658898,0.779840
0,530,-0.643205,0.794750
0,531,-0.677796,0.931647
0,532,-0.692967,1.067313
0,533,-0.740888,1.055884
0,534,-0.804439,1.079635
0,535,-0.605051,1.058647
0,536,-0.592709,0.976564
0,537,-0.644021,0.819463
0,538,-0.718565,0.840374
0,539,-0.535042,1.060581
0,540,-0.608436,1.220464
0,541,-0.520442,1.201817
0,542,-0.479970,1.203938
0,543,-0.488501,1.170087
0,544,-0.546347,1.006631
0,545,-0.497970,0.939577
0,546,-0.555633,0.929319
0,547,-0.392638,0.962660
0,548,-0.471793,1.097281
0,549,-0.313128,1.103738
0,550,-0.196277,1.215904
0,551,-0.070601,1.267298
0,552,-0.021676,1.318943
0,553,-0.085284,1.335904
0,554,-0.191360,1.275955
0,555,-0.098258,1.373106
0,556,0.070040,1.341567
0,557,-0.030900,1.327700
0,558,-0.008830,1.279944
0,559,0.088057,1.221928
0,560,0.167800,1.156718
0,561,0.213395,1.046426
0,562,0.079006,1.073530
0,563,0.108417,1.035460
0,564,0.320006,1.038122
0,565,0.277459,0.761656
0,566,0.162144,0.757335
0,567,0.129709,0.860944
0,568,0.123019,0.969385
0,569,0.068609,0.979840
0,570,0.146162,1.017341
0,571,0.264352,0.713865
0,572,0.112782,0.671587
0,573,0.130103,0.756818
0,574,0.172546,0.678924
0,575,0.268214,0.830676
0,576,0.283004,0.875995
0,577,0.301387,0.777978
0,578,0.359578,0.792970
0,579,0.348998,0.916454
0,580,0.088975,0.777758
0,581,0.036832,0.741852
0,582,-0.003370,0.605141
0,583,-0.057766,0.543269
0,584,0.161510,0.668004
0,585,0.112193,0.641259
0,586,0.005557,0.428430
0,587,-0.001801,0.308481
0,588,-0.052908,0.150645
0,589,-0.052101,0.205506
0,590,-0.023765,0.207965
0,591,-0.188467,0.333919
0,592,-0.270349,0.363695
0,593,-0.210472,0.225859
0,594,-0.277308,0.282590
0,595,-0.203571,0.248524
0,596,-0.017519,0.293442
0,597,-0.063410,0.400917
0,598,0.122279,0.610883
0,599,-0.006951,0.513570
0,600,0.166255,0.402104
0,601,0.029603,0.341974
0,602,0.069575,0.332039
0,603,-0.010784,0.284627
0,604,-0.063258,0.160558
0,605,0.176446,0.194826
0,606,0.281608,0.162955
0,607,0.237959,0.089236
0,608,-0.026628,-0.092782
0,609,-0.194771,-0.331771
0,610,-0.402084,-0.142881
0,611,-0.324004,-0.016359
0,612,-0.259718,0.056437
0,613,-0.381177,0.126702
0,614,-0.308941,0.049850
0,615,-0.229563,0.119398
0,616,-0.292707,-0.008824
0,617,-0.423289,-0.004115
0,618,-0.325784,-0.070246
0,619,-0.351130,-0.034522
0,620,-0.236975,0.135794
0,621,-0.179370,0.052158
0,622,-0.003314,0.008141
0,623,0.088651,0.030271
0,624,0.095279,-0.176521
0,625,0.024218,-0.345125
0,626,0.152428,-0.198523
0,627,0.047694,-0.122445
0,628,-0.002491,-0.202859
0,629,0.081028,-0.210363
0,630,0.241089,-0.244613
0,631,0.353767,-0.233188
0,632,0.440141,-0.287305
0,633,0.370828,-0.277580
0,634,0.301303,-0.248302
0,635,0.379922,-0.165972
0,636,0.487460,-0.015866
0,637,0.503640,0.011200
0,638,0.391003,-0.029632
0,639,0.371376,0.152611
0,640,0.335317,0.139422
0,641,0.498889,-0.059055
0,642,0.255204,-0.008673
0,643,0.271389,0.036060
0,644,0.147400,0.017553
0,645,0.352846,0.066249
0,646,0.356123,0.050740
0,647,0.302834,-0.174502
0,648,0.327215,-0.096796
0,649,0.216647,-0.125772
0,650,0.065394,-0.259686
0,651,0.027558,-0.459585
0,652,0.106755,-0.404702
0,653,0.085252,-0.599136
0,654,-0.073818,-0.509818
0,655,-0.285498,-0.513962
0,656,-0.445037,-0.418892
0,657,-0.503517,-0.390596
0,658,-0.452084,-0.194613
0,659,-0.423935,-0.161942
0,660,-0.573887,-0.029715
0,661,-0.629539,-0.089658
0,662,-0.608014,-0.217692
0,663,-0.598753,-0.122180
0,664,-0.571900,-0.291763
0,665,-0.560737,-0.224198
0,666,-0.756116,-0.320481
0,667,-0.627304,-0.254760
0,668,-0.559847,-0.080108
0,669,-0.543153,-0.032182
0,670,-0.240863,0.007477
0,671,-0.324794,0.024782
0,672,-0.275111,-0.021322
0,673,-0.355096,0.245155
0,674,-0.325607,0.145386
0,675,-0.243337,0.122038
0,676,-0.262604,0.173526
0,677,-0.382419,0.228622
0,678,-0.185329,0.257666
0,679,-0.217798,0.192042
0,680,-0.241282,0.177009
0,681,-0.313847,0.286087
0,682,-0.448258,0.345120
0,683,-0.473971,0.412278
0,684,-0.548529,0.527172
0,685,-0.448847,0.614493
0,686,-0.577804,0.706317
0,687,-0.510523,0.534252
0,688,-0.509698,0.572911
0,689,-0.486945,0.605812
0,690,-0.444544,0.734640
0,691,-0.278535,0.446446
0,692,-0.299944,0.428361
0,693,-0.462019,0.432686
0,694,-0.281253,0.318292
0,695,-0.317654,0.204441
0,696,-0.341912,0.348274
0,697,-0.425973,0.397937
0,698,-0.570818,0.636420
0,699,-0.522654,0.597959
0,700,-0.485960,0.431272
0,701,-0.293024,0.406093
0,702,-0.298811,0.316522
0,703,-0.384770,0.438327
0,704,-0.327450,0.503083
0,705,-0.325030,0.518609
0,706,-0.378495,0.807681
0,707,-0.534501,0.854063
0,708,-0.343692,0.770714
0,709,-0.088033,0.940720
0,710,-0.024085,0.887029
0,711,-0.071123,0.871858
0,712,-0.034043,0.956284
0,713,0.038007,0.892977
0,714,0.094216,0.954219
0,715,0.161588,1.022761
0,716,0.156745,0.911834
0,717,0.103555,0.756178
0,718,0.129776,0.731478
0,719,0.092795,0.429628
0,720,-0.053890,0.548973
0,721,-0.114787,0.561964
0,722,-0.218943,0.726965
0,723,-0.252882,0.748551
0,724,-0.031886,0.871329
0,725,-0.045812,0.809072
0,726,-0.042666,0.863334
0,727,-0.052943,0.807326
0,728,0.088448,0.809562
0,729,0.295223,0.772780
0,730,0.514111,0.842261
0,731,0.592004,0.722366
0,732,0.480405,0.751256
0,733,0.615605,0.786534
0,734,0.459678,0.591183
0,735,0.320793,0.388776
0,736,0.353834,0.502513
0,737,0.333386,0.299491
0,738,0.318323,0.277118
0,739,0.513411,0.130004
0,740,0.482640,0.323139
0,741,0.483210,0.300626
0,742,0.479221,0.327225
0,743,0.557385,0.248804
0,744,0.651076,0.148315
0,745,0.690493,0.130714
0,746,0.590491,0.174928
0,747,0.539261,0.025441
0,748,0.484914,-0.098108
0,749,0.545986,-0.213583
0,750,0.569694,-0.362354
0,751,0.483919,-0.403525
0,752,0.627498,-0.374538
0,753,0.581801,-0.322023
0,754,0.334246,-0.338002
0,755,0.545417,-0.299222
0,756,0.539243,-0.263957
0,757,0.617954,-0.454829
0,758,0.415119,-0.425546
0,759,0.390840,-0.297776
0,760,0.286946,-0.458401
0,761,0.206985,-0.731424
0,762,0.150266,-0.788257
0,763,0.083781,-0.635205
0,764,0.247957,-0.687607
0,765,-0.055177,-0.602646
0,766,0.028508,-0.579440
0,767,0.135551,-0.668253
0,768,0.319350,-0.763890
0,769,0.397525,-0.976132
0,770,0.305490,-0.780908
0,771,0.234107,-0.696759
0,772,0.279246,-0.686803
0,773,0.416270,-0.697711
0,774,0.190927,-0.841612
0,775,0.263980,-0.724032
0,776,0.092498,-0.790337
0,777,0.011724,-0.839657
0,778,-0.130393,-0.873523
0,779,-0.208101,-0.759460
0,780,-0.122521,-0.789938
0,781,-0.165942,-0.756311
0,782,-0.215632,-0.895298
0,783,-0.333533,-0.916245
0,784,-0.451320,-0.932142
0,785,-0.381985,-1.075063
0,786,-0.379750,-1.084557
0,787,-0.343134,-1.092510
0,788,-0.520988,-1.185816
0,789,-0.498297,-1.082126
0,790,-0.732953,-0.987764
0,791,-0.567270,-1.054262
0,792,-0.537088,-1.034267
0,793,-0.527384,-1.199433
0,794,-0.756761,-1.116660
0,795,-0.848673,-1.117249
0,796,-0.970197,-1.258316
0,797,-0.962135,-1.326893
0,798,-0.883971,-1.267774
0,799,-0.858607,-1.182907
0,800,-0.660726,-1.295123
0,801,-0.699724,-1.155574
0,802,-0.544210,-1.271014
0,803,-0.572316,-1.163297
0,804,-0.535804,-1.102080
0,805,-0.526360,-1.140706
0,806,-0.512990,-1.111942
0,807,-0.479101,-1.099631
0,808,-0.573746,-1.049823
0,809,-0.261918,-1.207071
0,810,-0.226969,-1.243393
0,811,-0.185373,-1.253797
0,812,-0.132350,-1.145374
0,813,-0.112244,-0.988976
0,814,-0.378929,-0.770323
0,815,-0.303656,-0.715995
0,816,-0.396495,-0.782988
0,817,-0.404900,-0.762225
0,818,-0.401322,-0.651675
0,819,-0.538661,-0.520835
0,820,-0.561628,-0.590389
0,821,-0.693212,-0.514599
0,822,-0.916115,-0.429320
0,823,-1.058033,-0.411816
0,824,-0.995368,-0.306114
0,825,-0.979184,-0.323538
0,826,-1.008967,-0.201796
0,827,-0.904749,-0.231217
0,828,-0.916574,-0.369234
0,829,-0.805439,-0.566690
0,830,-0.732227,-0.515188
0,831,-0.491854,-0.642561
0,832,-0.528759,-0.415862
0,833,-0.394305,-0.464272
0,834,-0.365035,-0.465952
0,835,-0.326706,-0.552136
0,836,-0.342081,-0.683123
0,837,-0.296566,-0.643982
0,838,-0.322249,-0.790372
0,839,-0.262980,-0.736356
0,840,-0.317356,-0.815179
0,841,-0.470549,-0.889496
0,842,-0.539535,-0.725967
0,843,-0.576162,-0.662854
0,844,-0.611026,-0.613164
0,845,-0.635047,-0.512240
0,846,-0.645894,-0.703851
0,847,-0.771103,-0.715067
0,848,-0.919333,-0.657149
0,849,-0.941427,-0.419635
0,850,-1.050440,-0.364816
0,851,-1.173946,-0.392716
0,852,-1.058436,-0.656416
0,853,-0.998765,-0.410274
0,854,-1.042521,-0.379754
0,855,-0.883090,-0.380083
0,856,-0.920671,-0.587659
0,857,-0.815993,-0.619720
0,858,-0.906972,-0.565530
0,859,-0.939180,-0.602566
0,860,-0.831216,-0.772615
0,861,-0.709597,-0.870437
0,862,-0.793006,-0.665229
0,863,-0.624663,-0.621065
0,864,-0.698323,-0.637890
0,865,-0.699072,-0.658945
0,866,-0.707746,-0.623826
0,867,-0.722453,-0.757439
0,868,-0.710084,-0.705585
0,869,-0.845426,-0.687599
0,870,-0.933089,-0.675284
0,871,-0.930131,-0.504416
0,872,-0.824569,-0.619720
0,873,-0.779886,-0.681445
0,874,-0.840966,-0.660353
0,875,-0.841794,-0.538001
0,876,-0.855993,-0.597344
0,877,-0.938322,-0.659971
0,878,-0.775469,-0.574045
0,879,-0.612396,-0.313111
0,880,-0.671764,-0.336744
0,881,-0.827895,-0.389232
0,882,-0.863264,-0.509074
0,883,-0.943631,-0.466312
0,884,-1.002089,-0.342549
0,885,-1.080923,-0.073122
0,886,-1.056814,-0.095171
0,887,-1.152663,0.083651
0,888,-0.974850,0.151398
0,889,-1.083116,0.175242
0,890,-1.113251,0.340336
0,891,-1.023364,0.323885
0,892,-1.187089,0.208542
0,893,-1.093063,0.357143
0,894,-0.914611,0.198914
0,895,-0.852807,0.351431
0,896,-0.989859,0.321977
0,897,-0.902602,0.250173
0,898,-1.034921,0.267447
0,899,-1.045246,0.266173
0,900,-1.058920,0.223250
0,901,-1.051916,0.271557
0,902,-0.997917,0.222776
